EmpID,BiasInfluentialFactor,FitmentPercent
23584,CurrentCompanyType,78.89737
4580,DegreeBranch,80.420296
10840,YearsOfExperince,84.002464
16613,,54.143467
8686,,52.61384
16347,,45.968555
17001,LatestDegreeCGPA,84.23057
16046,DegreeBranch,80.56348
8194,Gender,81.51881
13100,DegreeBranch,80.60618
13596,DegreeBranch,79.0853
13239,,51.80812
17451,,47.989666
9859,DegreeBranch,90.8387
16136,Gender,80.51565
15877,YearsOfExperince,80.57948
16520,YearsOfExperince,84.373505
24257,,59.60961
8147,Gender,88.97021
3865,HighestDegree,84.53351
7239,,54.303562
19099,Gender,80.66286
9818,EmpScore,85.333565
17434,Gender,88.21389
19056,DegreeBranch,84.67114
9427,YearsOfExperince,87.7715
5249,DegreeBranch,81.6875
7837,DegreeBranch,83.688576
23421,,52.40382
5049,Gender,77.70372
21392,YearsOfExperince,87.41571
3366,DegreeBranch,81.87669
7363,,54.018734
10998,,56.53102
18805,EmpScore,89.48516
3568,DegreeBranch,94.2328
13404,Gender,79.099075
2388,,62.212025
20585,,58.209625
10288,Gender,81.50791
11146,CurrentCompanyType,56.9324
7755,,81.0296
15236,DegreeBranch,79.42241
3222,,54.116993
11561,,56.178577
3307,Gender,79.05249
12439,DegreeBranch,80.90835
10012,DegreeBranch,75.04321
19765,Gender,75.644966
18379,CurrentCompanyType,53.894875
11259,Gender,81.42017
24362,HighestDegree,75.572334
9486,YearsOfExperince,94.488365
9239,Gender,77.51044
15026,HighestDegree,84.24087
7309,DegreeBranch,81.347404
11248,HighestDegree,85.948166
13772,,52.17608
18087,,56.596054
6706,DegreeBranch,81.66569
6466,YearsOfExperince,78.052155
3899,,53.284935
6214,DegreeBranch,81.55948
16314,YearsOfExperince,80.36939
2205,EmpScore,88.57743
16828,,50.55394
15272,DegreeBranch,87.51619
19985,,52.699383
2623,CurrentCompanyType,90.05708
17507,Gender,78.803024
5646,EmpScore,87.86598
15730,DegreeBranch,82.10494
5980,DegreeBranch,86.31578
14782,Gender,80.61531
20218,YearsOfExperince,85.30384
22307,,54.801685
23382,YearsOfExperince,82.70214
7588,HighestDegree,89.44389
8651,EmpScore,78.2086
9204,,59.637802
22899,DegreeBranch,88.36855
13521,,53.35619
7889,YearsOfExperince,77.488205
6617,DegreeBranch,79.697075
23128,Gender,84.66317
5220,DegreeBranch,79.49425
12816,,52.512302
2087,,55.891975
12886,,53.122963
19020,MartialStatus,78.170265
22703,CurrentCompanyType,77.31991
21126,YearsOfExperince,83.67071
6643,CurrentCompanyType,77.3221
21092,Gender,90.085526
10289,YearsOfExperince,81.07748
5555,DegreeBranch,85.4316
22930,CurrentCompanyType,93.01922
11076,DegreeBranch,90.17285
16101,DegreeBranch,78.37555
12441,YearsOfExperince,80.26937
14596,YearsOfExperince,54.89864
18935,DegreeBranch,79.53606
15475,DegreeBranch,80.647255
22398,LatestDegreeCGPA,85.66232
4293,YearsOfExperince,82.85962
16870,YearsOfExperince,77.71251
10702,Gender,82.17022
20286,,57.452793
5456,Gender,80.304886
9378,DegreeBranch,80.113625
18846,DegreeBranch,93.71704
13237,Gender,87.34038
5595,Gender,79.10636
24042,HighestDegree,77.87336
22885,Gender,84.49573
11019,,50.933784
4024,DegreeBranch,78.80612
2283,,54.890965
13323,,53.199604
16290,YearsOfExperince,83.16241
19602,EmpScore,89.50138
22154,,77.541824
7575,EmpScore,89.15283
7278,HighestDegree,78.19274
2346,,56.693035
17122,,58.186295
18382,,51.101864
16129,,54.657288
12357,,53.478092
14214,,54.288002
13095,DegreeBranch,89.42581
4832,Gender,73.10862
14308,Gender,81.76029
17772,DegreeBranch,84.26417
18188,YearsOfExperince,80.27226
2857,,57.226025
10956,Gender,83.148834
5070,Gender,81.3826
15848,Gender,80.20515
10715,DegreeBranch,77.09476
16025,DegreeBranch,78.26164
23554,,79.49759
22534,,63.99864
23198,,56.644035
10660,,81.40855
3538,Gender,81.68481
12211,DegreeBranch,86.28171
21491,,54.83924
12444,,55.705772
17644,,59.444893
12926,,54.934692
6632,,56.18272
10126,,53.559193
5540,DegreeBranch,79.27152
12384,EmpScore,88.6153
5876,,53.236225
20622,Gender,82.80852
22368,Gender,79.06553
13462,,79.75866
22061,YearsOfExperince,57.594597
15705,DegreeBranch,82.53167
22097,EmpScore,80.39201
12958,DegreeBranch,78.241035
4851,DegreeBranch,77.84111
7883,Gender,80.30244
5756,,79.78023
17721,EmpScore,74.19868
16907,,55.70732
19456,Gender,75.859764
22092,DegreeBranch,82.94878
13297,,50.202652
21212,,58.291378
7873,DegreeBranch,85.49409
13873,,77.280075
8780,DegreeBranch,80.71389
10598,Gender,83.51425
24280,DegreeBranch,78.2937
6991,,57.315483
2305,CurrentCompanyType,53.692345
5158,,50.23513
18278,,83.65875
5040,DegreeBranch,83.780685
20907,Gender,80.95121
17492,YearsOfExperince,78.41089
3774,YearsOfExperince,79.23686
12502,,53.12499
8556,,57.19449
5508,EmpScore,84.20819
15208,,59.404682
15141,Gender,80.56646
19509,DegreeBranch,82.06021
22949,DegreeBranch,79.57046
12971,,79.059685
23037,Gender,84.52273
12414,Gender,83.19575
9642,Gender,76.1826
8308,DegreeBranch,80.46987
2579,,56.767925
11645,,61.697906
18867,DegreeBranch,80.16414
19957,Gender,81.581406
23881,YearsOfExperince,78.77829
9638,,54.801178
3856,EmpScore,86.42987
3925,Gender,76.87725
3779,YearsOfExperince,77.37856
16363,DegreeBranch,83.891174
15163,DegreeBranch,76.65502
22477,,51.66474
16226,Gender,76.05427
2666,DegreeBranch,80.75094
16847,Gender,79.76672
20237,DegreeBranch,91.39984
2651,EmpScore,90.70401
12344,,50.63369
6383,CurrentCompanyType,90.42422
9587,Gender,81.25487
12467,Gender,73.60721
8374,YearsOfExperince,84.57126
12171,,55.2949
21586,DegreeBranch,77.07203
11060,Gender,81.41692
6261,Gender,77.35686
16932,DegreeBranch,92.09127
16989,EmpScore,76.651924
14658,Gender,83.37472
18694,YearsOfExperince,78.4946
11880,Gender,77.40015
5170,Gender,79.21208
20400,EmpScore,91.382515
4063,HighestDegree,81.38133
22643,Gender,80.2002
19610,YearsOfExperince,79.30398
14934,,56.855354
5762,,80.01423
15789,Gender,81.33038
18662,,56.63711
23270,Gender,78.31279
5877,,53.477898
23830,EmpScore,94.12517
19703,,81.75944
13181,DegreeBranch,92.07866
5950,,53.91512
16127,YearsOfExperince,80.97151
20134,,52.273678
10718,,83.16126
17517,YearsOfExperince,78.82087
12152,Gender,81.26545
4284,,51.639507
7991,,58.27265
4121,Gender,78.34524
8025,,53.86486
15685,DegreeBranch,80.959526
10689,,72.80368
11428,,57.77507
20817,LatestDegreeCGPA,84.58986
23580,,60.661285
3596,DegreeBranch,79.52971
14886,,52.390358
16321,,78.36863
5502,DegreeBranch,76.636765
9588,Gender,78.71129
21475,,56.32771
23457,Gender,81.70854
24006,YearsOfExperince,81.50861
17397,,57.61239
4340,DegreeBranch,89.90643
8649,DegreeBranch,81.090805
13554,YearsOfExperince,75.32494
8328,,59.15065
5768,,78.59362
20564,,55.943466
15383,DegreeBranch,81.22731
8575,YearsOfExperince,84.061806
17148,CurrentCompanyType,64.71708
6756,YearsOfExperince,84.80587
2022,DegreeBranch,62.552433
4536,Gender,76.07999
12215,Gender,78.70788
9572,Gender,81.466545
6511,YearsOfExperince,83.97561
17688,DegreeBranch,88.781624
10578,YearsOfExperince,78.66693
3787,LatestDegreeCGPA,80.45257
5524,YearsOfExperince,74.44519
18230,DegreeBranch,92.032166
2731,YearsOfExperince,83.844574
4392,Gender,77.95302
4686,,52.767235
19774,Gender,78.258125
16720,Gender,73.6291
23557,Gender,79.4011
21605,,55.658695
6449,,57.26278
5101,,46.4827
5062,DegreeBranch,84.29309
21370,Gender,77.905914
18290,EmpScore,86.96178
18143,Gender,78.8633
5275,MartialStatus,79.11167
8521,Gender,79.14618
10811,Gender,77.42748
13597,DegreeBranch,84.002785
23781,Gender,85.04819
8479,DegreeBranch,82.94205
4429,HighestDegree,80.94179
9510,YearsOfExperince,79.44816
8872,,54.432278
22318,Gender,74.49487
12500,,52.10094
22659,HighestDegree,83.79257
7614,CurrentCompanyType,51.986897
19720,,48.19588
7009,YearsOfExperince,79.91039
13466,DegreeBranch,93.574165
19282,,58.102776
14170,,59.421364
4139,Gender,80.22501
15313,Gender,79.256294
13608,,54.772778
9790,DegreeBranch,80.733795
9252,,78.96894
14635,,59.52459
17271,DegreeBranch,77.05257
14739,,53.73798
20854,DegreeBranch,82.60844
15385,DegreeBranch,83.79249
16834,DegreeBranch,81.677246
22995,DegreeBranch,87.2055
9851,,59.03153
21489,,61.7782
9977,HighestDegree,56.171013
6693,,54.916927
9478,YearsOfExperince,76.48735
17964,Gender,79.45691
11005,EmpScore,92.06777
24066,,82.98256
17737,DegreeBranch,78.18868
12345,Gender,77.71061
22377,DegreeBranch,86.462746
6535,Gender,84.096405
20962,,81.10681
3417,DegreeBranch,80.03014
14209,,52.62488
10571,,60.182007
19011,,54.344395
4602,,79.796936
12066,YearsOfExperince,79.86992
14429,,55.02999
16466,DegreeBranch,76.69371
17715,,81.85927
6549,,54.51437
17354,Gender,80.30505
22978,Gender,84.209335
18767,,52.89522
7762,Gender,77.57477
4595,YearsOfExperince,76.945496
23119,,83.173935
15276,,64.22526
10101,DegreeBranch,81.47422
9370,,81.06232
10898,Gender,74.44519
22118,,49.135925
19576,YearsOfExperince,81.56808
6040,YearsOfExperince,77.742065
17256,EmpScore,79.257484
2103,DegreeBranch,87.330345
14035,,53.091763
13574,DegreeBranch,73.4745
2889,Gender,78.72303
16286,YearsOfExperince,77.867546
4987,,54.109688
8757,DegreeBranch,82.18088
11460,,51.33789
2422,,52.496674
18160,HighestDegree,84.80934
15255,DegreeBranch,84.492546
10129,EmpScore,93.97502
23956,Gender,78.07877
12570,,51.94607
11801,HighestDegree,88.59834
14195,Gender,85.58569
8688,DegreeBranch,93.1524
16407,Gender,81.49082
20505,,47.039906
21474,,51.395885
8557,YearsOfExperince,75.08065
9325,DegreeBranch,75.48087
2049,DegreeBranch,83.49237
2847,DegreeBranch,86.69856
6761,Gender,84.899475
13424,DegreeBranch,83.18973
2030,EmpScore,91.123886
7149,YearsOfExperince,79.853775
5704,Gender,89.667694
11374,DegreeBranch,95.14227
10403,Gender,76.60086
18727,EmpScore,90.11885
23031,YearsOfExperince,75.71356
6722,,54.601498
23916,Gender,85.56096
16604,DegreeBranch,85.392715
4600,,54.206898
6025,Gender,85.28296
11579,DegreeBranch,88.45703
19437,YearsOfExperince,91.201385
12548,EmpScore,85.63868
19144,DegreeBranch,80.41697
8202,Gender,82.38262
10838,EmpScore,81.76676
4922,DegreeBranch,83.40527
5665,,54.13524
8070,DegreeBranch,77.714905
8596,YearsOfExperince,86.36132
2194,Gender,80.27303
11513,,76.93733
21788,DegreeBranch,86.94081
12504,YearsOfExperince,90.076996
16131,Gender,82.71443
21168,DegreeBranch,80.09488
18905,Gender,83.38095
12267,CurrentCompanyType,82.599396
2823,HighestDegree,79.26249
8687,,52.53935
23415,,57.203285
20471,YearsOfExperince,76.982796
8567,,55.315426
17296,YearsOfExperince,78.86543
5812,Gender,76.59875
4852,,79.8428
8334,YearsOfExperince,90.26272
22009,,52.46327
13607,,62.71537
2244,YearsOfExperince,78.88545
4801,DegreeBranch,80.741264
9991,,56.684475
15095,EmpScore,87.891426
17331,DegreeBranch,78.71638
20744,Gender,79.1327
17921,DegreeBranch,79.45707
19973,DegreeBranch,80.74876
12481,,63.98511
14560,Gender,75.47652
6169,Gender,81.73211
2653,DegreeBranch,83.895905
24001,EmpScore,77.37649
13916,Gender,77.56124
23824,HighestDegree,81.1406
24086,YearsOfExperince,74.18447
8240,YearsOfExperince,79.64488
15604,,82.59778
21385,DegreeBranch,84.77829
14826,,49.93432
18829,,56.94098
21783,Gender,85.26732
12802,DegreeBranch,80.89919
8902,,88.823944
6079,,55.016964
23492,,54.874214
8510,DegreeBranch,82.34632
21617,YearsOfExperince,83.58989
19728,HighestDegree,81.01877
3073,YearsOfExperince,83.51911
8543,DegreeBranch,82.80814
23463,DegreeBranch,83.18446
8830,,55.047543
4480,Gender,73.789795
9464,DegreeBranch,85.70391
11848,Gender,77.89563
9586,DegreeBranch,90.586945
17818,DegreeBranch,82.75419
21065,YearsOfExperince,78.85572
14987,,79.526115
12606,EmpScore,91.86927
19515,Gender,76.68724
13922,Gender,81.34954
8057,DegreeBranch,74.825
17963,DegreeBranch,81.20582
10989,Gender,78.58443
16919,YearsOfExperince,80.07395
5530,Gender,80.376564
7296,Gender,77.19773
20111,Gender,79.17444
12470,,49.55855
10925,DegreeBranch,80.69792
4918,,56.62843
2009,YearsOfExperince,81.111176
18969,DegreeBranch,91.950935
7486,EmpScore,84.32007
20181,Gender,80.799446
23154,,53.47387
22160,YearsOfExperince,78.1227
20197,HighestDegree,79.4475
4724,,58.530243
7386,Gender,84.14359
22897,Gender,84.9743
16283,Gender,86.65058
16403,,71.54175
18252,DegreeBranch,80.96445
23364,DegreeBranch,82.3998
21572,Gender,74.74906
8869,,51.08903
6363,HighestDegree,84.632164
19498,,54.186504
4276,,45.19804
20338,,49.695053
2660,Gender,78.251816
22432,Gender,81.35179
5875,DegreeBranch,83.8737
5499,YearsOfExperince,86.9487
14794,,59.046463
14346,,85.873184
8088,,50.73867
14263,,56.59481
19092,DegreeBranch,96.83499
6052,DegreeBranch,77.94697
22037,Gender,74.197586
19689,Gender,77.09922
7382,Gender,70.096344
22047,Gender,74.24761
18610,YearsOfExperince,83.15698
4282,,52.58066
11991,DegreeBranch,82.66257
5673,DegreeBranch,84.05732
5918,,57.85009
17217,,53.157547
4601,YearsOfExperince,81.53259
23608,YearsOfExperince,80.35191
23224,YearsOfExperince,87.962875
18976,,81.03236
10009,DegreeBranch,80.94741
7214,,59.875996
22838,,55.759567
8277,,54.138126
8855,,60.394173
12099,,81.22961
5470,DegreeBranch,83.03452
5191,EmpScore,84.187035
17240,DegreeBranch,95.308464
14990,Gender,83.82702
9220,DegreeBranch,81.01111
7377,DegreeBranch,92.767586
2922,DegreeBranch,79.2471
22507,DegreeBranch,73.12196
21271,Gender,77.84575
2981,EmpScore,80.78021
20479,Gender,80.483376
14252,DegreeBranch,78.77836
22624,EmpScore,85.400055
12431,DegreeBranch,75.534294
22957,EmpScore,84.34382
11797,,61.53731
8898,DegreeBranch,85.5583
11234,,53.334297
11687,MartialStatus,78.33157
5425,DegreeBranch,85.23288
5308,Gender,87.87802
22325,HighestDegree,79.35023
3873,Gender,81.62272
9609,Gender,76.64003
10971,,55.251728
13397,YearsOfExperince,78.58983
20247,YearsOfExperince,78.328896
17709,YearsOfExperince,83.32893
8508,YearsOfExperince,82.16419
10079,,81.01621
15943,DegreeBranch,80.7191
4291,DegreeBranch,71.55729
13501,DegreeBranch,78.59838
24180,DegreeBranch,83.59166
13594,CurrentCompanyType,82.21985
13372,YearsOfExperince,83.131775
2493,DegreeBranch,81.158
7056,Gender,83.15577
13752,,57.946136
3093,DegreeBranch,89.468636
20758,EmpScore,89.47916
9608,DegreeBranch,89.037476
16242,,53.85845
23547,Gender,81.235146
9169,DegreeBranch,84.920845
19592,,57.63063
14448,Gender,82.86845
23495,YearsOfExperince,79.739204
14870,,80.89458
4529,DegreeBranch,86.83797
23719,,57.234577
11659,DegreeBranch,87.87886
4656,Gender,80.06802
8377,,52.036446
8051,HighestDegree,60.714222
22385,CurrentCompanyType,90.60534
18876,,81.59196
21743,,52.42604
20732,DegreeBranch,81.58465
16342,DegreeBranch,82.79733
7370,DegreeBranch,81.531006
2300,,53.33489
9664,DegreeBranch,83.44647
23289,DegreeBranch,75.72828
20208,DegreeBranch,89.92166
17676,DegreeBranch,82.21312
9780,DegreeBranch,89.67801
17143,DegreeBranch,76.3491
20504,DegreeBranch,55.56683
10759,,58.25696
3735,YearsOfExperince,85.09327
2260,Gender,83.99767
20603,DegreeBranch,79.08018
18155,DegreeBranch,87.94105
9221,Gender,77.562256
18317,EmpScore,68.36645
15599,Gender,82.08721
11770,YearsOfExperince,80.79515
9696,,58.357357
17120,,85.02166
16267,DegreeBranch,82.677704
8844,YearsOfExperince,91.70437
18049,YearsOfExperince,78.18401
21814,,47.036568
21068,Gender,80.57384
18558,Gender,84.48667
7287,DegreeBranch,77.65377
9635,DegreeBranch,78.33606
21496,EmpScore,76.48275
15235,DegreeBranch,76.23495
16793,,55.246
7926,,55.416042
6878,Gender,76.705536
4017,HighestDegree,89.81743
16990,YearsOfExperince,78.65004
17127,DegreeBranch,81.52639
9556,EmpScore,78.9686
11976,,50.97757
10377,,80.67266
5293,YearsOfExperince,83.29758
18235,DegreeBranch,91.66362
9644,,51.51621
21536,,75.726204
8170,,48.899418
13679,DegreeBranch,86.97525
10423,,55.070446
5518,YearsOfExperince,78.90917
21058,,56.465034
22656,DegreeBranch,89.93189
3648,DegreeBranch,84.112656
24129,YearsOfExperince,83.73584
5899,,58.731606
5921,CurrentCompanyType,55.91419
23165,DegreeBranch,86.21488
22222,DegreeBranch,79.75976
15681,YearsOfExperince,80.40862
23169,DegreeBranch,93.204025
17600,DegreeBranch,87.815506
9166,CurrentCompanyType,52.40396
17841,Gender,83.88511
23602,,80.37373
23318,EmpScore,88.67917
18778,,56.517467
16451,EmpScore,79.36153
3881,DegreeBranch,90.617874
10826,HighestDegree,78.22905
6138,Gender,78.914665
12622,,55.963657
11512,EmpScore,88.87973
13903,DegreeBranch,79.27451
11053,DegreeBranch,78.26073
12427,Gender,85.83521
19793,,51.06045
3908,Gender,78.5725
3885,CurrentCompanyType,91.41885
8343,YearsOfExperince,81.71423
20901,DegreeBranch,88.98423
13857,DegreeBranch,78.81849
12712,YearsOfExperince,86.30098
5653,Gender,79.46681
21478,DegreeBranch,80.45276
10983,EmpScore,87.88144
21574,DegreeBranch,79.24499
19670,Gender,74.83593
17621,Gender,78.73394
7918,DegreeBranch,88.3156
18465,,53.952343
24287,Gender,79.90987
23422,Gender,81.214584
12398,DegreeBranch,91.284584
9973,DegreeBranch,76.87951
8336,DegreeBranch,88.97809
20307,Gender,75.016914
2691,Gender,79.80467
20435,YearsOfExperince,78.45072
19176,Gender,81.614235
11388,,82.14063
3584,Gender,80.65465
22468,,56.55482
21296,YearsOfExperince,75.489685
20594,DegreeBranch,79.11494
17792,YearsOfExperince,89.67361
23898,,57.438976
6299,EmpScore,80.32475
5377,,57.04176
5474,YearsOfExperince,89.05939
18860,,50.62103
3980,Gender,75.51255
8383,DegreeBranch,92.40728
6801,Gender,77.7664
21432,DegreeBranch,82.46202
15006,Gender,77.719894
4342,Gender,76.07734
24358,DegreeBranch,82.17794
10309,EmpScore,81.76796
17837,,52.88977
15356,,57.036438
9170,YearsOfExperince,78.31674
8246,,47.130264
5661,Gender,81.663376
18068,EmpScore,93.16454
18875,EmpScore,79.15715
9864,DegreeBranch,84.47096
6847,DegreeBranch,82.46799
21253,Gender,81.76386
5119,,50.355297
4120,,77.315125
21859,EmpScore,77.29194
19946,YearsOfExperince,79.59666
20702,EmpScore,77.92044
20816,,53.713924
12603,Gender,79.32035
15479,YearsOfExperince,78.63626
17960,DegreeBranch,77.29408
4916,,56.29984
3270,YearsOfExperince,88.20542
21421,YearsOfExperince,85.060555
8731,,58.984413
3460,,58.153004
22115,Gender,78.27678
23109,Gender,77.00695
12694,Gender,82.38311
19868,Gender,74.99802
15636,Gender,79.05735
16918,EmpScore,82.91524
8220,Gender,84.316986
2485,DegreeBranch,83.53116
7498,,55.63641
18133,,50.492245
14704,HighestDegree,87.88
22814,Gender,78.278206
17602,,54.203304
4485,Gender,80.32806
3466,Gender,85.06745
24266,YearsOfExperince,88.95839
4654,DegreeBranch,79.101654
23093,Gender,78.14324
24098,CurrentCompanyType,88.6172
7100,DegreeBranch,88.62108
22147,Gender,78.4263
10034,Gender,82.36797
6102,Gender,84.00268
4978,DegreeBranch,77.07007
16800,Gender,86.645546
18636,,82.08859
5080,HighestDegree,80.115135
5057,Gender,81.78699
19829,DegreeBranch,84.446686
12920,,60.7261
